prod_id,issue_count,high_severity_issues,medium_severity_issues,low_severity_issues
202609120043622,1,0,1,0
202609120035799,1,0,1,0
202609120032013,1,0,1,0
202609120014531,1,0,1,0
202609120009326,1,0,1,0
202609120003900,1,0,1,0
202609120014946,1,0,1,0
202609120036668,1,0,1,0
202609120008063,1,0,1,0
202609120012783,1,0,1,0
202609120002995,1,0,1,0
202609120046915,1,0,1,0
202609120008427,1,0,1,0
202609120036387,1,0,1,0
202609120034106,1,0,1,0
202609120034612,1,0,1,0
202609120008616,1,0,1,0
202609120031397,1,0,1,0
202609120018796,1,0,1,0
202609120024129,1,0,1,0
202609120048193,1,0,1,0
202609120036329,1,0,1,0
202609120008424,1,0,1,0
202609120034257,1,0,1,0
202609120012157,1,0,1,0
202609120006688,1,0,1,0
202609120049752,1,0,1,0
202609120003182,1,0,1,0
202609120002982,1,0,1,0
202609120036883,1,0,1,0
202609120037492,1,0,1,0
202609120018998,1,0,1,0
202609120020447,1,0,1,0
202609120012375,1,0,1,0
202609120015480,1,0,1,0
202609120035641,1,0,1,0
202609120012110,1,0,1,0
202609120049821,1,0,1,0
202609120030401,1,0,1,0
202609120039882,1,0,1,0
202609120024841,1,0,1,0
202609120024073,1,0,1,0
202609120022980,1,0,1,0
202609120044315,1,0,1,0
202609120046271,1,0,1,0
202609120020458,1,0,1,0
202609120035515,1,0,1,0
202609120007311,1,0,1,0
202609120000631,1,0,1,0
202609120035967,1,0,1,0
202609120008367,1,0,1,0
202609120029555,1,0,1,0
202609120045577,1,0,1,0
202609120033131,1,0,1,0
202609120009917,1,0,1,0
202609120049626,1,0,1,0
202609120012182,1,0,1,0
202609120007154,1,0,1,0
202609120043334,1,0,1,0
202609120029637,1,0,1,0
202609120000358,1,0,1,0
202609120012019,1,0,1,0
202609120032362,1,0,1,0
202609120035920,1,0,1,0
202609120024820,1,0,1,0
202609120014923,1,0,1,0
202609120003086,1,0,1,0
202609120034417,1,0,1,0
202609120013275,1,0,1,0
202609120039525,1,0,1,0
202609120026205,1,0,1,0
202609120003468,1,0,1,0
202609120035980,1,0,1,0
202609120020231,1,0,1,0
202609120037497,1,0,1,0
202609120005433,1,0,1,0
202609120024157,1,0,1,0
202609120006483,1,0,1,0
202609120016942,1,0,1,0
202609120030932,1,0,1,0
202609120015340,1,0,1,0
202609120009356,1,0,1,0
202609120011784,1,0,1,0
202609120035737,1,0,1,0
202609120049377,1,0,1,0
202609120020689,1,0,1,0
202609120006990,1,0,1,0
202609120029102,1,0,1,0
202609120028339,1,0,1,0
202609120004912,1,0,1,0
202609120025695,1,0,1,0
202609120027634,1,0,1,0
202609120018498,1,0,1,0
202609120037139,1,0,1,0
202609120038355,1,0,1,0
202609120011756,1,0,1,0
202609120010782,1,0,1,0
202609120035939,1,0,1,0
202609120016596,1,0,1,0
202609120022514,1,0,1,0
202609120010539,1,0,1,0
202609120003297,1,0,1,0
202609120025966,1,0,1,0
202609120047719,1,0,1,0
202609120045331,1,0,1,0
202609120032097,1,0,1,0
202609120010893,1,0,1,0
202609120006930,1,0,1,0
202609120040338,1,0,1,0
202609120036436,1,0,1,0
202609120044362,1,0,1,0
202609120044528,1,0,1,0
202609120023374,1,0,1,0
202609120007787,1,0,1,0
202609120044467,1,0,1,0
202609120041035,1,0,1,0
202609120037643,1,0,1,0
202609120044598,1,0,1,0
202609120023981,1,0,1,0
202609120045814,1,0,1,0
202609120049221,1,0,1,0
202609120029620,1,0,1,0
202609120020908,1,0,1,0
202609120033819,1,0,1,0
202609120034187,1,0,1,0
202609120000645,1,0,1,0
202609120025019,1,0,1,0
202609120020607,1,0,1,0
202609120001796,1,0,1,0
202609120002068,1,0,1,0
202609120042678,1,0,1,0
202609120022283,1,0,1,0
202609120026355,1,0,1,0
202609120016900,1,0,1,0
202609120022887,1,0,1,0
202609120016363,1,0,1,0
202609120016716,1,0,1,0
202609120043397,1,0,1,0
202609120043319,1,0,1,0
202609120046292,1,0,1,0
202609120037234,1,0,1,0
202609120031177,1,0,1,0
202609120005097,1,0,1,0
202609120046590,1,0,1,0
202609120009209,1,0,1,0
202609120015043,1,0,1,0
202609120006928,1,0,1,0
202609120023123,1,0,1,0
202609120017713,1,0,1,0
202609120001931,1,0,1,0
202609120026500,1,0,1,0
202609120023708,1,0,1,0
202609120000055,1,0,1,0
202609120036805,1,0,1,0
202609120009485,1,0,1,0
202609120001232,1,0,1,0
202609120031095,1,0,1,0
202609120004456,1,0,1,0
202609120036069,1,0,1,0
202609120016257,1,0,1,0
202609120044543,1,0,1,0
202609120043694,1,0,1,0
202609120013946,1,0,1,0
202609120030050,1,0,1,0
202609120022458,1,0,1,0
202609120033100,1,0,1,0
202609120017028,1,0,1,0
202609120033037,1,0,1,0
202609120007231,1,0,1,0
202609120036694,1,0,1,0
202609120011109,1,0,1,0
202609120023235,1,0,1,0
202609120022951,1,0,1,0
202609120048378,1,0,1,0
202609120045287,1,0,1,0
202609120036401,1,0,1,0
202609120023980,1,0,1,0
202609120008555,1,0,1,0
202609120004173,1,0,1,0
202609120005757,1,0,1,0
202609120036158,1,0,1,0
202609120038756,1,0,1,0
202609120028293,1,0,1,0
202609120009816,1,0,1,0
202609120048676,1,0,1,0
202609120045642,1,0,1,0
202609120023988,1,0,1,0
202609120020421,1,0,1,0
202609120027319,1,0,1,0
202609120014111,1,0,1,0
202609120029641,1,0,1,0
202609120026725,1,0,1,0
202609120003437,1,0,1,0
202609120022729,1,0,1,0
202609120018778,1,0,1,0
202609120032482,1,0,1,0
202609120008718,1,0,1,0
202609120040975,1,0,1,0
202609120020341,1,0,1,0
202609120035554,1,0,1,0
202609120044637,1,0,1,0
202609120029919,1,0,1,0
202609120032296,1,0,1,0
202609120012653,1,0,1,0
202609120045946,1,0,1,0
202609120048402,1,0,1,0
202609120035108,1,0,1,0
202609120025731,1,0,1,0
202609120047150,1,0,1,0
202609120013474,1,0,1,0
202609120035728,1,0,1,0
202609120040456,1,0,1,0
202609120032744,1,0,1,0
202609120013643,1,0,1,0
202609120035931,1,0,1,0
202609120040608,1,0,1,0
202609120000965,1,0,1,0
202609120028013,1,0,1,0
202609120020535,1,0,1,0
202609120001029,1,0,1,0
202609120009721,1,0,1,0
202609120000207,1,0,1,0
202609120006419,1,0,1,0
202609120047952,1,0,1,0
202609120003130,1,0,1,0
202609120043414,1,0,1,0
202609120013221,1,0,1,0
202609120042192,1,0,1,0
202609120004829,1,0,1,0
202609120027469,1,0,1,0
202609120019113,1,0,1,0
202609120042923,1,0,1,0
202609120019453,1,0,1,0
202609120019541,1,0,1,0
202609120025125,1,0,1,0
202609120016366,1,0,1,0
202609120000310,1,0,1,0
202609120007414,1,0,1,0
202609120019321,1,0,1,0
202609120020784,1,0,1,0
202609120041494,1,0,1,0
202609120011645,1,0,1,0
202609120009487,1,0,1,0
202609120035711,1,0,1,0
202609120039171,1,0,1,0
202609120023661,1,0,1,0
202609120029179,1,0,1,0
202609120048441,1,0,1,0
202609120012666,1,0,1,0
202609120003662,1,0,1,0
202609120000347,1,0,1,0
202609120003754,1,0,1,0
202609120027905,1,0,1,0
202609120026953,1,0,1,0
202609120014196,1,0,1,0
202609120035041,1,0,1,0
202609120029774,1,0,1,0
202609120016232,1,0,1,0
202609120000663,1,0,1,0
202609120033857,1,0,1,0
202609120042316,1,0,1,0
202609120003843,1,0,1,0
202609120004290,1,0,1,0
202609120044638,1,0,1,0
202609120029955,1,0,1,0
202609120024888,1,0,1,0
202609120003260,1,0,1,0
202609120043487,1,0,1,0
202609120012078,1,0,1,0
202609120022117,1,0,1,0
202609120034226,1,0,1,0
202609120039146,1,0,1,0
202609120028742,1,0,1,0
202609120034178,1,0,1,0
202609120022854,1,0,1,0
202609120015015,1,0,1,0
202609120041137,1,0,1,0
202609120039748,1,0,1,0
202609120012417,1,0,1,0
202609120016473,1,0,1,0
202609120033474,1,0,1,0
202609120021279,1,0,1,0
202609120049597,1,0,1,0
202609120032756,1,0,1,0
202609120003567,1,0,1,0
202609120034095,1,0,1,0
202609120004621,1,0,1,0
202609120040666,1,0,1,0
202609120046820,1,0,1,0
202609120022334,1,0,1,0
202609120033822,1,0,1,0
202609120027605,1,0,1,0
202609120040797,1,0,1,0
202609120001684,1,0,1,0
202609120037328,1,0,1,0
202609120037199,1,0,1,0
202609120006840,1,0,1,0
202609120032496,1,0,1,0
202609120031080,1,0,1,0
202609120009005,1,0,1,0
202609120001440,1,0,1,0
202609120030402,1,0,1,0
202609120000982,1,0,1,0
202609120014289,1,0,1,0
202609120033226,1,0,1,0
202609120004055,1,0,1,0
202609120035815,1,0,1,0
202609120042092,1,0,1,0
202609120015659,1,0,1,0
202609120020329,1,0,1,0
202609120006891,1,0,1,0
202609120038481,1,0,1,0
202609120023325,1,0,1,0
202609120042526,1,0,1,0
202609120011100,1,0,1,0
202609120015906,1,0,1,0
202609120013652,1,0,1,0
202609120035721,1,0,1,0
202609120034647,1,0,1,0
202609120005494,1,0,1,0
202609120039781,1,0,1,0
202609120007689,1,0,1,0
202609120015507,1,0,1,0
202609120022831,1,0,1,0
202609120029924,1,0,1,0
202609120024933,1,0,1,0
202609120005174,1,0,1,0
202609120028438,1,0,1,0
202609120040365,1,0,1,0
202609120011913,1,0,1,0
202609120006229,1,0,1,0
202609120047783,1,0,1,0
202609120001302,1,0,1,0
202609120036726,1,0,1,0
202609120005844,1,0,1,0
202609120020564,1,0,1,0
202609120008732,1,0,1,0
202609120018404,1,0,1,0
202609120043556,1,0,1,0
202609120026813,1,0,1,0
202609120003717,1,0,1,0
202609120016686,1,0,1,0
202609120021767,1,0,1,0
202609120002841,1,0,1,0
202609120006009,1,0,1,0
202609120037787,1,0,1,0
202609120002608,1,0,1,0
202609120039020,1,0,1,0
202609120046626,1,0,1,0
202609120045153,1,0,1,0
202609120026804,1,0,1,0
202609120044317,1,0,1,0
202609120018493,1,0,1,0
202609120010858,1,0,1,0
202609120048624,1,0,1,0
202609120019521,1,0,1,0
202609120005028,1,0,1,0
202609120048148,1,0,1,0
202609120002684,1,0,1,0
202609120023516,1,0,1,0
202609120027709,1,0,1,0
202609120000880,1,0,1,0
202609120026567,1,0,1,0
202609120031541,1,0,1,0
202609120013067,1,0,1,0
202609120040700,1,0,1,0
202609120038159,1,0,1,0
202609120044044,1,0,1,0
202609120004399,1,0,1,0
202609120010283,1,0,1,0
202609120002026,1,0,1,0
202609120028469,1,0,1,0
202609120002945,1,0,1,0
202609120030735,1,0,1,0
202609120034346,1,0,1,0
202609120014673,1,0,1,0
202609120009055,1,0,1,0
202609120042176,1,0,1,0
202609120026287,1,0,1,0
202609120010435,1,0,1,0
202609120017565,1,0,1,0
202609120035091,1,0,1,0
202609120037032,1,0,1,0
202609120008817,1,0,1,0
202609120046889,1,0,1,0
202609120025222,1,0,1,0
202609120014990,1,0,1,0
202609120031961,1,0,1,0
202609120020997,1,0,1,0
202609120013005,1,0,1,0
202609120013515,1,0,1,0
202609120002733,1,0,1,0
202609120019720,1,0,1,0
202609120045071,1,0,1,0
202609120011781,1,0,1,0
202609120038066,1,0,1,0
202609120015363,1,0,1,0
202609120019660,1,0,1,0
202609120004223,1,0,1,0
202609120046755,1,0,1,0
202609120021141,1,0,1,0
202609120047487,1,0,1,0
202609120027604,1,0,1,0
202609120026268,1,0,1,0
202609120043682,1,0,1,0
202609120009983,1,0,1,0
202609120049466,1,0,1,0
202609120021813,1,0,1,0
202609120034235,1,0,1,0
202609120016368,1,0,1,0
202609120022621,1,0,1,0
202609120011615,1,0,1,0
202609120039190,1,0,1,0
202609120029254,1,0,1,0
202609120016162,1,0,1,0
202609120010635,1,0,1,0
202609120012725,1,0,1,0
202609120004138,1,0,1,0
202609120008443,1,0,1,0
202609120009049,1,0,1,0
202609120013251,1,0,1,0
202609120008544,1,0,1,0
202609120044361,1,0,1,0
202609120014260,1,0,1,0
202609120027407,1,0,1,0
202609120029443,1,0,1,0
202609120035992,1,0,1,0
202609120016993,1,0,1,0
202609120020394,1,0,1,0
202609120021112,1,0,1,0
202609120048515,1,0,1,0
202609120011594,1,0,1,0
202609120021038,1,0,1,0
202609120043260,1,0,1,0
202609120046095,1,0,1,0
202609120023818,1,0,1,0
202609120023312,1,0,1,0
202609120036373,1,0,1,0
202609120024405,1,0,1,0
202609120002058,1,0,1,0
202609120014239,1,0,1,0
202609120018878,1,0,1,0
202609120048080,1,0,1,0
202609120012981,1,0,1,0
202609120000067,1,0,1,0
202609120035075,1,0,1,0
202609120033155,1,0,1,0
202609120042652,1,0,1,0
202609120005691,1,0,1,0
202609120039159,1,0,1,0
202609120028604,1,0,1,0
202609120016186,1,0,1,0
202609120022410,1,0,1,0
202609120033546,1,0,1,0
202609120043603,1,0,1,0
202609120036112,1,0,1,0
202609120023170,1,0,1,0
202609120019246,1,0,1,0
202609120019664,1,0,1,0
202609120042815,1,0,1,0
202609120005487,1,0,1,0
202609120046059,1,0,1,0
202609120014765,1,0,1,0
202609120028247,1,0,1,0
202609120007413,1,0,1,0
202609120033833,1,0,1,0
202609120018272,1,0,1,0
202609120041372,1,0,1,0
202609120012919,1,0,1,0
202609120026487,1,0,1,0
202609120002663,1,0,1,0
202609120018103,1,0,1,0
202609120009261,1,0,1,0
202609120005995,1,0,1,0
202609120024602,1,0,1,0
202609120023598,1,0,1,0
202609120032547,1,0,1,0
202609120023601,1,0,1,0
202609120030362,1,0,1,0
202609120035776,1,0,1,0
202609120015750,1,0,1,0
202609120045625,1,0,1,0
202609120032751,1,0,1,0
202609120017608,1,0,1,0
202609120049169,1,0,1,0
202609120009488,1,0,1,0
202609120003261,1,0,1,0
202609120026385,1,0,1,0
202609120016583,1,0,1,0
202609120014676,1,0,1,0
202609120023653,1,0,1,0
202609120028814,1,0,1,0
202609120034336,1,0,1,0
202609120031169,1,0,1,0
202609120007909,1,0,1,0
202609120033143,1,0,1,0
202609120026041,1,0,1,0
202609120020498,1,0,1,0
202609120010615,1,0,1,0
202609120016444,1,0,1,0
202609120003012,1,0,1,0
202609120021022,1,0,1,0
202609120029479,1,0,1,0
202609120041726,1,0,1,0
202609120037118,1,0,1,0
202609120003407,1,0,1,0
202609120016269,1,0,1,0
202609120001100,1,0,1,0
202609120045620,1,0,1,0
202609120012126,1,0,1,0
202609120036109,1,0,1,0
202609120018438,1,0,1,0
202609120036725,1,0,1,0
202609120012283,1,0,1,0
202609120044216,1,0,1,0
202609120038142,1,0,1,0
202609120036672,1,0,1,0
202609120029981,1,0,1,0
202609120000025,1,0,1,0
202609120001691,1,0,1,0
202609120008795,1,0,1,0
202609120002591,1,0,1,0
202609120043283,1,0,1,0
202609120020369,1,0,1,0
202609120038810,1,0,1,0
202609120007396,1,0,1,0
202609120000164,1,0,1,0
202609120021326,1,0,1,0
202609120040901,1,0,1,0
202609120006082,1,0,1,0
202609120024091,1,0,1,0
202609120034014,1,0,1,0
202609120002675,1,0,1,0
202609120022578,1,0,1,0
202609120017654,1,0,1,0
202609120030566,1,0,1,0
202609120015062,1,0,1,0
202609120002688,1,0,1,0
202609120014388,1,0,1,0
202609120042718,1,0,1,0
202609120022074,1,0,1,0
202609120014671,1,0,1,0
202609120040774,1,0,1,0
202609120034435,1,0,1,0
202609120044635,1,0,1,0
202609120007321,1,0,1,0
202609120003164,1,0,1,0
202609120038889,1,0,1,0
202609120040699,1,0,1,0
202609120036696,1,0,1,0
202609120006605,1,0,1,0
202609120007910,1,0,1,0
202609120049478,1,0,1,0
202609120006957,1,0,1,0
202609120019556,1,0,1,0
202609120000791,1,0,1,0
202609120045470,1,0,1,0
202609120012684,1,0,1,0
202609120002906,1,0,1,0
202609120007896,1,0,1,0
202609120032575,1,0,1,0
202609120001913,1,0,1,0
202609120041052,1,0,1,0
202609120016047,1,0,1,0
202609120031794,1,0,1,0
202609120021890,1,0,1,0
202609120038627,1,0,1,0
202609120043773,1,0,1,0
202609120041237,1,0,1,0
202609120025899,1,0,1,0
202609120028260,1,0,1,0
202609120005293,1,0,1,0
202609120042215,1,0,1,0
202609120012548,1,0,1,0
202609120033928,1,0,1,0
202609120017443,1,0,1,0
202609120042304,1,0,1,0
202609120000611,1,0,1,0
202609120008739,1,0,1,0
202609120021149,1,0,1,0
202609120039891,1,0,1,0
202609120014620,1,0,1,0
202609120043434,1,0,1,0
202609120019668,1,0,1,0
202609120031471,1,0,1,0
202609120048139,1,0,1,0
202609120037232,1,0,1,0
202609120039028,1,0,1,0
202609120026718,1,0,1,0
202609120025836,1,0,1,0
202609120037309,1,0,1,0
202609120008445,1,0,1,0
202609120041769,1,0,1,0
202609120017743,1,0,1,0
202609120004060,1,0,1,0
202609120017572,1,0,1,0
202609120035409,1,0,1,0
202609120032885,1,0,1,0
202609120044690,1,0,1,0
202609120001757,1,0,1,0
202609120000560,1,0,1,0
202609120030244,1,0,1,0
202609120041053,1,0,1,0
202609120039107,1,0,1,0
202609120039651,1,0,1,0
202609120011221,1,0,1,0
202609120022105,1,0,1,0
202609120046551,1,0,1,0
202609120005620,1,0,1,0
202609120009476,1,0,1,0
202609120003605,1,0,1,0
202609120001335,1,0,1,0
202609120032571,1,0,1,0
202609120043825,1,0,1,0
202609120029741,1,0,1,0
202609120030140,1,0,1,0
202609120035913,1,0,1,0
202609120038166,1,0,1,0
202609120010777,1,0,1,0
202609120002051,1,0,1,0
202609120045195,1,0,1,0
202609120020098,1,0,1,0
202609120042931,1,0,1,0
202609120041709,1,0,1,0
202609120029552,1,0,1,0
202609120036230,1,0,1,0
202609120036464,1,0,1,0
202609120029439,1,0,1,0
202609120001974,1,0,1,0
202609120001064,1,0,1,0
202609120048824,1,0,1,0
202609120045725,1,0,1,0
202609120045252,1,0,1,0
202609120017541,1,0,1,0
202609120047672,1,0,1,0
202609120047763,1,0,1,0
202609120009731,1,0,1,0
202609120014061,1,0,1,0
202609120003737,1,0,1,0
202609120039679,1,0,1,0
202609120002254,1,0,1,0
202609120030521,1,0,1,0
202609120011899,1,0,1,0
202609120003440,1,0,1,0
202609120049065,1,0,1,0
202609120047555,1,0,1,0
202609120005936,1,0,1,0
202609120027647,1,0,1,0
202609120018055,1,0,1,0
202609120026490,1,0,1,0
202609120007043,1,0,1,0
202609120027832,1,0,1,0
202609120029978,1,0,1,0
202609120001265,1,0,1,0
202609120003328,1,0,1,0
202609120025925,1,0,1,0
202609120032760,1,0,1,0
202609120034956,1,0,1,0
202609120029739,1,0,1,0
202609120030197,1,0,1,0
202609120042573,1,0,1,0
202609120031913,1,0,1,0
202609120036218,1,0,1,0
202609120029277,1,0,1,0
202609120039318,1,0,1,0
202609120006910,1,0,1,0
202609120028267,1,0,1,0
202609120013521,1,0,1,0
202609120000528,1,0,1,0
202609120007992,1,0,1,0
202609120026928,1,0,1,0
202609120001648,1,0,1,0
202609120025298,1,0,1,0
202609120008683,1,0,1,0
202609120000431,1,0,1,0
202609120017691,1,0,1,0
202609120033223,1,0,1,0
202609120011868,1,0,1,0
202609120016644,1,0,1,0
202609120028695,1,0,1,0
202609120007490,1,0,1,0
202609120019019,1,0,1,0
202609120002833,1,0,1,0
202609120018391,1,0,1,0
202609120004316,1,0,1,0
202609120011308,1,0,1,0
202609120035505,1,0,1,0
202609120000809,1,0,1,0
202609120042210,1,0,1,0
202609120038395,1,0,1,0
202609120025331,1,0,1,0
202609120022011,1,0,1,0
202609120025865,1,0,1,0
202609120027567,1,0,1,0
202609120042696,1,0,1,0
202609120004768,1,0,1,0
202609120046014,1,0,1,0
202609120002803,1,0,1,0
202609120002041,1,0,1,0
202609120027797,1,0,1,0
202609120043986,1,0,1,0
202609120019928,1,0,1,0
202609120005782,1,0,1,0
202609120011507,1,0,1,0
202609120036545,1,0,1,0
202609120031323,1,0,1,0
202609120025545,1,0,1,0
202609120010109,1,0,1,0
202609120003019,1,0,1,0
202609120049345,1,0,1,0
202609120043654,1,0,1,0
202609120047056,1,0,1,0
202609120030207,1,0,1,0
202609120031692,1,0,1,0
202609120014995,1,0,1,0
202609120038651,1,0,1,0
202609120026145,1,0,1,0
202609120008533,1,0,1,0
202609120040629,1,0,1,0
202609120000138,1,0,1,0
202609120021046,1,0,1,0
202609120009467,1,0,1,0
202609120044681,1,0,1,0
202609120017519,1,0,1,0
202609120038506,1,0,1,0
202609120028087,1,0,1,0
202609120003891,1,0,1,0
202609120016735,1,0,1,0
202609120036238,1,0,1,0
202609120044101,1,0,1,0
202609120027901,1,0,1,0
202609120022931,1,0,1,0
202609120030843,1,0,1,0
202609120017957,1,0,1,0
202609120040588,1,0,1,0
202609120044430,1,0,1,0
202609120030007,1,0,1,0
202609120045980,1,0,1,0
202609120037257,1,0,1,0
202609120021949,1,0,1,0
202609120025690,1,0,1,0
202609120026473,1,0,1,0
202609120009880,1,0,1,0
202609120012940,1,0,1,0
202609120046041,1,0,1,0
202609120037450,1,0,1,0
202609120007310,1,0,1,0
202609120033637,1,0,1,0
202609120049266,1,0,1,0
202609120039400,1,0,1,0
202609120015872,1,0,1,0
202609120004356,1,0,1,0
202609120039798,1,0,1,0
202609120044346,1,0,1,0
202609120013195,1,0,1,0
202609120037797,1,0,1,0
202609120018488,1,0,1,0
202609120011629,1,0,1,0
202609120016575,1,0,1,0
202609120006998,1,0,1,0
202609120000716,1,0,1,0
202609120045819,1,0,1,0
202609120000699,1,0,1,0
202609120028689,1,0,1,0
202609120004338,1,0,1,0
202609120029194,1,0,1,0
202609120039038,1,0,1,0
202609120004779,1,0,1,0
202609120009746,1,0,1,0
202609120003023,1,0,1,0
202609120044707,1,0,1,0
202609120034233,1,0,1,0
202609120047819,1,0,1,0
202609120045131,1,0,1,0
202609120030488,1,0,1,0
202609120041220,1,0,1,0
202609120015991,1,0,1,0
202609120016286,1,0,1,0
202609120009374,1,0,1,0
202609120019850,1,0,1,0
202609120016482,1,0,1,0
202609120007124,1,0,1,0
202609120002917,1,0,1,0
202609120003790,1,0,1,0
202609120008475,1,0,1,0
202609120016098,1,0,1,0
202609120022372,1,0,1,0
202609120024981,1,0,1,0
202609120002665,1,0,1,0
202609120045986,1,0,1,0
202609120019082,1,0,1,0
202609120003374,1,0,1,0
202609120023052,1,0,1,0
202609120002289,1,0,1,0
202609120004809,1,0,1,0
202609120049043,1,0,1,0
202609120040042,1,0,1,0
202609120033272,1,0,1,0
202609120025471,1,0,1,0
202609120046632,1,0,1,0
202609120037324,1,0,1,0
202609120038770,1,0,1,0
202609120037649,1,0,1,0
202609120036458,1,0,1,0
202609120019624,1,0,1,0
202609120042862,1,0,1,0
202609120003251,1,0,1,0
202609120013641,1,0,1,0
202609120008423,1,0,1,0
202609120042500,1,0,1,0
202609120015115,1,0,1,0
202609120028133,1,0,1,0
202609120037914,1,0,1,0
202609120022451,1,0,1,0
202609120017760,1,0,1,0
202609120032934,1,0,1,0
202609120011459,1,0,1,0
202609120030977,1,0,1,0
202609120041134,1,0,1,0
202609120035128,1,0,1,0
202609120006941,1,0,1,0
202609120044387,1,0,1,0
202609120020680,1,0,1,0
202609120001409,1,0,1,0
202609120009101,1,0,1,0
202609120003540,1,0,1,0
202609120041673,1,0,1,0
202609120011489,1,0,1,0
202609120044788,1,0,1,0
202609120043502,1,0,1,0
202609120013618,1,0,1,0
202609120020892,1,0,1,0
202609120005003,1,0,1,0
202609120032597,1,0,1,0
202609120020972,1,0,1,0
202609120024771,1,0,1,0
202609120020542,1,0,1,0
202609120017419,1,0,1,0
202609120009857,1,0,1,0
202609120018797,1,0,1,0
202609120022503,1,0,1,0
202609120021730,1,0,1,0
202609120002347,1,0,1,0
202609120016606,1,0,1,0
202609120034481,1,0,1,0
202609120011433,1,0,1,0
202609120013249,1,0,1,0
202609120028526,1,0,1,0
202609120019804,1,0,1,0
202609120028279,1,0,1,0
202609120042593,1,0,1,0
202609120013389,1,0,1,0
202609120022695,1,0,1,0
202609120042794,1,0,1,0
202609120041622,1,0,1,0
202609120042273,1,0,1,0
202609120007770,1,0,1,0
202609120045945,1,0,1,0
202609120001313,1,0,1,0
202609120030158,1,0,1,0
202609120001457,1,0,1,0
202609120010019,1,0,1,0
202609120039827,1,0,1,0
202609120011070,1,0,1,0
202609120001539,1,0,1,0
202609120002967,1,0,1,0
202609120001852,1,0,1,0
202609120013568,1,0,1,0
202609120027283,1,0,1,0
202609120029989,1,0,1,0
202609120034755,1,0,1,0
202609120001305,1,0,1,0
202609120040264,1,0,1,0
202609120008346,1,0,1,0
202609120027424,1,0,1,0
202609120004092,1,0,1,0
202609120044984,1,0,1,0
202609120032032,1,0,1,0
202609120046279,1,0,1,0
202609120000249,1,0,1,0
202609120039986,1,0,1,0
202609120038061,1,0,1,0
202609120019863,1,0,1,0
202609120049707,1,0,1,0
202609120023535,1,0,1,0
202609120019395,1,0,1,0
202609120039685,1,0,1,0
202609120039044,1,0,1,0
202609120022198,1,0,1,0
202609120040628,1,0,1,0
202609120027013,1,0,1,0
202609120001580,1,0,1,0
202609120030905,1,0,1,0
202609120023951,1,0,1,0
202609120000915,1,0,1,0
202609120040376,1,0,1,0
202609120022659,1,0,1,0
202609120045848,1,0,1,0
202609120045297,1,0,1,0
202609120005856,1,0,1,0
202609120035211,1,0,1,0
202609120015220,1,0,1,0
202609120018075,1,0,1,0
202609120044505,1,0,1,0
202609120044761,1,0,1,0
202609120038740,1,0,1,0
202609120049549,1,0,1,0
202609120012892,1,0,1,0
202609120035915,1,0,1,0
202609120041165,1,0,1,0
202609120044782,1,0,1,0
202609120014089,1,0,1,0
202609120025724,1,0,1,0
202609120034067,1,0,1,0
202609120049432,1,0,1,0
202609120001157,1,0,1,0
202609120049433,1,0,1,0
202609120043979,1,0,1,0
202609120021520,1,0,1,0
202609120048352,1,0,1,0
202609120024300,1,0,1,0
202609120015982,1,0,1,0
202609120017656,1,0,1,0
202609120001693,1,0,1,0
202609120029325,1,0,1,0
202609120035766,1,0,1,0
202609120035575,1,0,1,0
202609120023016,1,0,1,0
202609120012628,1,0,1,0
202609120032913,1,0,1,0
202609120039315,1,0,1,0
202609120020976,1,0,1,0
202609120017996,1,0,1,0
202609120009441,1,0,1,0
202609120016939,1,0,1,0
202609120028558,1,0,1,0
202609120029693,1,0,1,0
202609120043085,1,0,1,0
202609120034532,1,0,1,0
202609120009246,1,0,1,0
202609120014631,1,0,1,0
202609120037817,1,0,1,0
202609120015290,1,0,1,0
202609120048554,1,0,1,0
202609120008185,1,0,1,0
202609120011709,1,0,1,0
202609120027503,1,0,1,0
202609120049816,1,0,1,0
202609120028591,1,0,1,0
202609120027117,1,0,1,0
202609120034711,1,0,1,0
202609120008850,1,0,1,0
202609120045259,1,0,1,0
202609120018975,1,0,1,0
202609120029022,1,0,1,0
202609120031386,1,0,1,0
202609120040757,1,0,1,0
202609120032055,1,0,1,0
202609120022248,1,0,1,0
202609120036163,1,0,1,0
202609120021820,1,0,1,0
202609120009463,1,0,1,0
202609120032689,1,0,1,0
202609120033193,1,0,1,0
202609120017736,1,0,1,0
202609120037111,1,0,1,0
202609120040197,1,0,1,0
202609120045274,1,0,1,0
202609120032011,1,0,1,0
202609120002976,1,0,1,0
202609120017927,1,0,1,0
202609120043768,1,0,1,0
202609120001108,1,0,1,0
202609120009145,1,0,1,0
202609120021846,1,0,1,0
202609120038559,1,0,1,0
202609120043296,1,0,1,0
202609120035706,1,0,1,0
202609120046320,1,0,1,0
202609120045684,1,0,1,0
202609120031072,1,0,1,0
202609120036475,1,0,1,0
202609120012462,1,0,1,0
202609120006890,1,0,1,0
202609120040486,1,0,1,0
202609120047622,1,0,1,0
202609120007466,1,0,1,0
202609120033792,1,0,1,0
202609120008319,1,0,1,0
202609120047270,1,0,1,0
202609120022990,1,0,1,0
202609120038258,1,0,1,0
202609120009436,1,0,1,0
202609120000300,1,0,1,0
202609120009311,1,0,1,0
202609120010146,1,0,1,0
202609120048664,1,0,1,0
